,Unnamed: 0,Unnamed: 0.1,index,directory1,directory2,name,lowlevel_silence_rate_30dB_min,lowlevel_barkbands_flatness_db_mean,lowlevel_barkbands_flatness_db_median,lowlevel_spectral_complexity_mean,lowlevel_spectral_complexity_median,lowlevel_spectral_decrease_mean,lowlevel_spectral_decrease_median,lowlevel_spectral_energy_mean,lowlevel_spectral_energy_median,lowlevel_spectral_energyband_middle_high_median,lowlevel_spectral_entropy_mean,lowlevel_spectral_entropy_median,lowlevel_spectral_flux_mean,lowlevel_spectral_flux_median,lowlevel_spectral_rms_mean,lowlevel_spectral_rms_median,lowlevel_spectral_rolloff_mean,lowlevel_spectral_rolloff_var,lowlevel_spectral_skewness_min,lowlevel_spectral_spread_median,tonal_hpcp_crest_median,lowlevel_silence_rate_30dB_min,rhythm_danceability,tonal_tuning_frequency,lowlevel_barkbands_crest_mean,lowlevel_barkbands_crest_median,lowlevel_barkbands_crest_min,lowlevel_barkbands_flatness_db_mean,lowlevel_barkbands_flatness_db_median,lowlevel_barkbands_spread_mean,lowlevel_dissonance_mean,lowlevel_dissonance_median,lowlevel_erbbands_crest_mean,lowlevel_erbbands_crest_median,lowlevel_erbbands_flatness_db_mean,lowlevel_erbbands_flatness_db_median,lowlevel_erbbands_skewness_mean,lowlevel_erbbands_skewness_median,lowlevel_melbands_flatness_db_mean,lowlevel_melbands_flatness_db_median,lowlevel_melbands_skewness_mean,lowlevel_melbands_skewness_median,lowlevel_melbands_spread_mean,lowlevel_melbands_spread_median,lowlevel_melbands_spread_var,lowlevel_silence_rate_60dB_mean,lowlevel_silence_rate_60dB_var,lowlevel_spectral_centroid_mean,lowlevel_spectral_centroid_median
455,2186,2186,2468.0,The Frames,The Cost,09-the_frames-the_side_you_never_get_to_see,0.0,0.142211303115,0.12453847378499999,17.1315612793,17.0,-8.19805201502e-09,-7.277559888050001e-09,0.0328286588192,0.0295161269605,0.0032489940058399998,7.40496778488,7.52768850327,0.0830180719495,0.0738650485873,0.005347018595779999,0.0053662112914,1176.55627441,3142636.5,-0.07116062194110001,5034443.0,12.250084877,0.0,1.23206400871,434.193115234,9.41211032867,8.52395915985,2.57756066322,0.142211303115,0.12453847378499999,20.386135101300003,0.44498327374499996,0.45734164118799997,8.58400249481,7.897995948789999,0.132173299789,0.128544971347,0.545347750187,0.410684019327,0.228016540408,0.209417417645,3.33312773705,2.92233777046,17.7702083588,15.364066124,227.10092163099998,0.021540049463499997,0.021074488758999997,1043.66931152,943.070068359
456,2188,2188,2470.0,The Frames,The Cost,01-the_frames-song_for_someone,0.0,0.27054274082199997,0.259529173374,8.550883293150001,6.0,-9.67918367678e-09,-6.107109484790001e-09,0.0376274324954,0.0236162152141,0.000256529834587,6.59125328064,6.671488761900001,0.0561449117959,0.0346196591854,0.00526664266363,0.00480002164841,637.074829102,3063331.0,-0.0642781257629,4212464.0,14.3296060562,0.0,1.04104042053,434.193115234,15.6259765625,15.8221158981,3.60118794441,0.27054274082199997,0.259529173374,9.2763671875,0.41583943367,0.43235591054,12.353304863,11.6196565628,0.188333943486,0.180352047086,1.2042812109,1.01342868805,0.37056520581200003,0.360450237989,4.49751996994,3.71770429611,8.198751449580001,3.88489294052,287.653015137,0.0744228065014,0.06887862086299999,626.575805664,409.338897705
457,2194,2194,2476.0,The Frames,The Cost,02-the_frames-falling_slowly,0.0,0.181526839733,0.153103530407,13.91938591,12.0,-7.693789605410001e-09,-5.85198822733e-09,0.030680121853900007,0.023727342486400002,0.00139768933877,7.09582090378,7.31510305405,0.0694501772523,0.059476133436,0.0047580609098100005,0.00481130182743,1031.60400391,3269500.25,-0.027769865468099997,4502041.5,13.113782882699999,0.0,1.07078528404,438.984558105,11.055352210999999,9.9337978363,2.80257177353,0.181526839733,0.153103530407,16.1283531189,0.433789283037,0.447791010141,10.2858896255,9.38292789459,0.162026807666,0.153918281198,0.760557889938,0.671097874641,0.27511852979699997,0.24457998573800002,3.0848386287700005,2.67182326317,15.4988975525,11.1059560776,373.77230835,0.150651365519,0.127961590886,863.247131348,700.055297852
458,2195,2195,2477.0,The Frames,Burn The Maps,The Frames - Burn The Maps - 12 - Locusts,0.0,0.246614232659,0.24660420417800002,7.03817892075,6.0,-4.7241290879199995e-09,-2.19384954647e-09,0.0185334999114,0.00877669081092,0.00033848083694499996,6.47831392288,6.40540933609,0.040882948786,0.0292444899678,0.0033258090261399998,0.0029261964373299997,764.954406738,1806531.875,-0.15356937050799999,3162122.5,14.0419197083,0.0,0.926288843155,442.293365479,13.253998756400001,12.710792541500002,3.11275100708,0.246614232659,0.24660420417800002,8.22553443909,0.41194370389,0.420865297318,11.7867527008,10.835994720499999,0.222453281283,0.223786309361,0.9538446664810001,0.855174422264,0.321282744408,0.326163083315,3.41490197182,3.07322239876,11.043633460999999,5.90906381607,447.039550781,0.39674964547200003,0.239362746477,579.3560180659999,402.156646729
459,2196,2196,2478.0,The Frames,Burn The Maps,The Frames - Burn The Maps - 03 - Dream awake,0.0,0.246030822396,0.241426706314,14.4514379501,5.0,-5.14073938973e-09,-1.3130401210799999e-09,0.0207081269473,0.00507823098451,0.00013293462689,6.66099786758,6.871243476869999,0.054924543947,0.029155451804400007,0.00348854344338,0.00222584186122,822.561889648,872873.25,-0.175579562783,3308017.0,12.381848335299999,0.0,1.0455138683299998,440.254241943,11.2981891632,10.2246379852,2.37041950226,0.246030822396,0.241426706314,12.7864980698,0.4251343607900001,0.447738200426,9.76724529266,8.545943260189999,0.20968063175700002,0.200007408857,0.949512660503,0.615006566048,0.32889637351,0.322862297297,2.9036843776700003,2.4044008255000002,13.4065580368,7.09030532837,260.511566162,0.460466921329,0.24844004213799997,753.246337891,516.685913086
460,2204,2204,2486.0,The Frames,Burn The Maps,The Frames - Burn The Maps - 09 - Ship caught in the bay,0.0,0.28625091910399997,0.28776264190699996,9.98348999023,9.0,-1.0626449054000001e-08,-8.79749695315e-09,0.0411526709795,0.034074682742400005,0.000666619569529,6.405258655549999,6.4056930541999995,0.08506742864849999,0.07416143268349999,0.006039630156010001,0.00576572585851,416.438140869,694802.375,-0.411723554134,2790603.75,12.634943008399999,0.0,1.0553597211799999,452.892974854,14.5810909271,14.622812271099999,2.63419628143,0.28625091910399997,0.28776264190699996,5.9499750137300005,0.4398786425590001,0.44452238082900003,11.9306535721,11.186207771300001,0.220541596413,0.220146179199,1.42108476162,1.13053071499,0.37109249830200003,0.37530758976899997,4.77991008759,4.50820684433,5.8160977363600015,2.71555280685,131.58433532700002,0.00245066429488,0.00244437530637,424.972015381,283.732818604
461,2207,2207,2501.0,Britney_Spears_Discografia_4Cds_MP3_192_[by_teakea],01 - Baby one more time,08 Britney Spears - i will still love you,1.0,0.116913609207,0.112244181335,17.3725013733,16.0,-7.25269355684e-09,-6.34054497795e-09,0.0297711174935,0.026202417910099998,0.00377947813831,7.705242156980001,7.706924438480001,0.0949420332909,0.0857741087675,0.005036149639640001,0.00505601987243,1644.00463867,3364208.25,-0.29246237874000003,6020654.0,12.2463617325,1.0,1.3276748657200002,434.193115234,9.973530769349999,9.09895133972,2.09935212135,0.116913609207,0.112244181335,25.524473190300004,0.45184829831100004,0.460461586714,9.9323797226,8.860017776489999,0.141039833426,0.13791847229,0.616982638836,0.640787959099,0.18321916460999998,0.17702229321,2.4449079036700003,2.13466024399,25.5567626953,22.2643489838,302.2578125,0.034051336348099995,0.0328920781612,1278.28979492,1159.82946777
462,2211,2211,2505.0,Britney_Spears_Discografia_4Cds_MP3_192_[by_teakea],01 - Baby one more time,11 Britney Spears - e-mail my heart,0.0,0.145892307162,0.138220489025,15.5137367249,14.0,-8.083597791140001e-09,-6.72768285526e-09,0.0326681956649,0.027233291417400003,0.00254772300832,7.47073793411,7.4766516685500015,0.08718595653769999,0.0760159343481,0.0052966256626,0.0051545188762200005,1359.59057617,4112772.5,-0.540833771229,5804404.0,13.5030956268,0.0,1.13684046268,438.731048584,10.5076141357,9.72166633606,2.74776792526,0.145892307162,0.138220489025,23.0412273407,0.449769824743,0.45580899715400003,10.5907707214,9.546096801760001,0.14420391619200001,0.136413902044,0.568478047848,0.5835693478580001,0.224389642477,0.21718467772,3.07242250443,2.9784655571,19.3459377289,15.9009132385,278.015808105,0.0238617304713,0.023287760093799997,1090.38122559,965.588500977
463,2225,2225,2520.0,Britney_Spears_Discografia_4Cds_MP3_192_[by_teakea],Britney.Spears.-.My.Prerogative.Greatest.Hits,BritneySpears317,0.0,0.146466746926,0.134857803583,16.6638717651,14.0,-8.165801368420001e-09,-4.21165680109e-09,0.0328032299876,0.0175228808075,0.00245456863195,7.8069548606899986,7.81844234467,0.101828224957,0.07755224406719999,0.004782667383550001,0.00413466989994,1846.36914062,4947422.5,-0.571250796318,5103287.0,11.1600542068,0.0,1.5527378320700005,434.193115234,12.079698562599999,11.2502784729,1.9471398591999998,0.146466746926,0.134857803583,24.1601486206,0.471797704697,0.48144859075499996,8.74529075623,7.69600296021,0.150261700153,0.140330061316,0.10521332174499999,0.0945928171277,0.211573496461,0.202641412616,3.67853951454,2.50393414497,27.474767684899998,21.2303600311,754.1063232419998,0.1485876441,0.126517370343,1772.64318848,1736.41137695
464,2228,2228,2523.0,Britney_Spears_Discografia_4Cds_MP3_192_[by_teakea],Britney.Spears.-.My.Prerogative.Greatest.Hits,BritneySpears316,0.0,0.132176995277,0.12151979654999999,17.142911911,15.0,-5.82562220686e-09,-4.16803969117e-09,0.023814948275700003,0.0172296557575,0.00274643837474,7.55656528473,7.62424278259,0.0857456326485,0.0741021186113,0.00439260806888,0.0040999292396,1478.90161133,2556205.75,-0.168170958757,5113601.5,12.4895744324,0.0,1.20367920399,434.193115234,10.5576353073,9.71758651733,2.25022101402,0.132176995277,0.12151979654999999,22.5240497589,0.451711416245,0.4627585113050001,9.63115882874,8.38675498962,0.147631153464,0.139856010675,0.45211350917800003,0.3890538811680001,0.20156525075399997,0.189298227429,2.53604316711,2.27079892159,22.628118515,19.1753864288,314.815032959,0.053269702941199995,0.0504326149821,1200.75708008,1127.50158691
465,2229,2229,2524.0,Britney_Spears_Discografia_4Cds_MP3_192_[by_teakea],Britney.Spears.-.My.Prerogative.Greatest.Hits,BritneySpears312,0.0,0.124752484262,0.111869379878,18.3448982239,16.0,-5.14587172873e-09,-2.8401436758000007e-09,0.0218274071813,0.0125657124445,0.00349440402351,7.83932590485,7.940618991849999,0.0871134847403,0.07491390407089997,0.00388170336373,0.00350131862797,2977.20751953,8353245.0,-0.778674602509,5169284.0,11.3048086166,0.0,1.28634381294,434.193115234,10.5600786209,9.51372241974,2.00117397308,0.124752484262,0.111869379878,30.543598175,0.470790982246,0.480595767498,8.828983306880001,7.7300786972000015,0.16041338443800002,0.14539210498299998,-0.037687368691,-0.07520180195569999,0.168842375278,0.16288203000999998,2.30906462669,1.8001911640200001,38.7075309753,31.6907939911,915.877197266,0.18470269441599999,0.150575697422,2050.28759766,2017.42285156
466,2238,2238,2533.0,Britney_Spears_Discografia_4Cds_MP3_192_[by_teakea],04 - In The Zone,12-britney_spears-everytime,0.0,0.27373239398000004,0.250558018684,9.23474788666,9.0,-6.0531997192500004e-09,-4.839622036460001e-09,0.024014351889499998,0.0193787496537,0.000658439239487,6.31341266632,6.428955554959999,0.0557437092066,0.0468938723207,0.0044360472820699996,0.0043481141328800006,837.013916016,1911440.5,-0.048995476216099995,3421062.5,17.6392879486,0.0,1.03685283661,439.745910645,13.1360845566,12.4883270264,3.9435489177699994,0.27373239398000004,0.250558018684,8.09420871735,0.37115791439999996,0.384302079678,14.557402610799999,13.7234601974,0.276369720697,0.254513204098,1.7822808027300001,1.6404215097400001,0.342698901892,0.320686668158,2.50597000122,1.8426827192299997,8.66630363464,6.1084103584300005,116.868713379,0.0753256827593,0.0696536079049,590.300598145,510.12377929699994
467,2250,2250,2545.0,Britney_Spears_Discografia_4Cds_MP3_192_[by_teakea],04 - In The Zone,11-britney_spears-brave_new_girl,0.0,0.169641837478,0.141907140613,17.3388366699,16.0,-7.69776065113e-09,-6.2233835862499996e-09,0.031539659947200004,0.0261554103345,0.00307872495614,7.487398624419999,7.68709611893,0.0910875722766,0.0761136263609,0.0050126896239799995,0.00505148200318,1806.2734375,5306602.0,-1.0149581432299999,5360237.0,13.20358181,0.0,1.32679641247,434.193115234,11.885038375899999,11.116101265,1.8672168254900003,0.169641837478,0.141907140613,24.5545883179,0.447945922613,0.462709069252,10.865097045899999,9.50234794617,0.16553068160999998,0.149654865265,0.596134245396,0.41723421216,0.228176593781,0.198114782572,2.969196558,2.25077819824,25.5237503052,19.7671699524,782.36126709,0.07996904104949999,0.07358390092849999,1391.00671387,1256.06652832
468,2253,2253,2548.0,Cold War Kids,Loyalty To Loyalty,10-cold_war_kids-dreams_old_men_dream,0.0,0.158446371555,0.138539761305,15.2408103943,15.0,-8.56123971715e-09,-7.72277619632e-09,0.034176934510499996,0.0309988372028,0.0027456656098400005,7.356232643130001,7.520987033839999,0.08662684261800001,0.07806291431189999,0.00552433915436,0.00549934245646,872.1434326169998,1217845.625,0.0154130831361,5357095.5,13.1561851501,0.0,1.13776886463,440.0,10.7776813507,9.94144630432,3.4237551689099996,0.158446371555,0.138539761305,17.0815696716,0.443950235844,0.452063709497,11.6184844971,10.209703445399999,0.156631737947,0.141458019614,0.9257487654690001,0.8957718014720001,0.238632485271,0.22283898293999999,3.09576034546,2.59326839447,15.0894861221,13.5321598053,116.443145752,0.009931639768180001,0.009833540767430001,918.5718383789999,864.46472168
469,2273,2273,2568.0,Rise Against,Siren Song Of The Counter Culture,04 Paper Wings,1.0,0.0895346850157,0.0725193694234,32.2854385376,34.0,-7.8304802642e-09,-7.065491747229999e-09,0.032849945128000005,0.0302594937384,0.00654473947361,7.94048261642,8.00820446014,0.0992753654718,0.0908421128988,0.00541618838906,0.00543336523697,2418.01635742,3131758.75,-0.0502611547709,5038621.5,11.003911018399998,1.0,1.0860611200299999,434.193115234,8.5908536911,7.394947052000001,2.26575708389,0.0895346850157,0.0725193694234,36.954013824499995,0.482462316751,0.4877522587780001,6.968583106989999,6.0744776725800005,0.12170621752699999,0.106664299965,-0.245987683535,-0.30285847187,0.155294090509,0.143612995744,2.59229588509,2.43440365791,33.9412231445,32.658046722399995,288.06640625,0.0158648267388,0.0156131964177,2061.33276367,2154.46264648
470,2274,2274,2569.0,Rise Against,Siren Song Of The Counter Culture,11 Swing Life Away,0.0,0.146874964237,0.13317117095,14.994067192100001,14.0,-5.92131543797e-09,-4.45399095383e-09,0.0245226752013,0.0188868958503,0.00182815140579,7.3273100853,7.38348770142,0.07082591205839997,0.0643935874104,0.0044871978461700004,0.00429257936776,1664.45495605,5984229.0,-0.260786980391,5185422.5,14.060837745699999,0.0,1.26552915573,441.01779174800004,10.4625148773,9.71872234344,2.44411802292,0.146874964237,0.13317117095,21.756931304899997,0.443701535463,0.455220013857,9.4378194809,8.63184070587,0.147441208363,0.141729593277,0.59243273735,0.593295156956,0.22268846631099998,0.20822061598299998,3.0547590255699997,2.7266829013800002,21.721126556399998,14.267742157,845.55847168,0.06165355443950001,0.057864125817999996,1154.59375,947.526977539
471,2284,2284,2579.0,Rise Against,Appeal To Reason,09-rise_against-entertainment,0.0,0.102023199201,0.087056286633,31.9258346558,35.0,-8.30144664121e-09,-7.12612724385e-09,0.0342865586281,0.0300811342895,0.00726973917335,7.859918594360001,7.975502491,0.0999217405915,0.0885284915566,0.005543982610109999,0.00541732832789,2140.66186523,2082846.875,-0.0324368737638,4618629.0,11.0989112854,0.0,1.27211165428,439.238189697,8.82640457153,7.813787937160001,2.07470417023,0.102023199201,0.087056286633,33.6929130554,0.478851765394,0.483980506659,7.2348279953,6.1989078521700005,0.130172014236,0.12443545460699999,-0.20271509885800001,-0.314013808966,0.16612051427400001,0.148240849376,2.94079995155,2.51920366287,32.1458473206,30.3505172729,317.59304809599996,0.00503031071275,0.00500557105988,1807.43505859,1858.70532227
472,2300,2300,2595.0,Rise Against,Revolutions Per Minute,02-rise_against-heaven_knows-its,1.0,0.0872328951955,0.0743336305022,35.9646606445,39.0,-6.0101905674500004e-09,-4.60716398365e-09,0.025631600990900002,0.020624896511400002,0.006170427426699999,7.958371639249999,7.99377441406,0.0981554612517,0.0833350494504,0.00474464101717,0.0044857384637,3021.79467773,2368214.75,0.029605688527199997,4105099.5,10.3459730148,1.0,1.15815806389,441.01779174800004,8.046715736389999,6.55155992508,1.94947326183,0.0872328951955,0.0743336305022,39.4489059448,0.486450612545,0.48957735300099997,6.619273185730001,5.73417329788,0.13962604105499998,0.135632142425,-0.525090634823,-0.642289340496,0.12908746302100002,0.10996601730599999,2.14602231979,1.7293206453299999,48.3628997803,48.5022544861,552.23425293,0.00541725801304,0.0053879199549600005,2399.14794922,2510.84619141
473,2302,2302,2597.0,Rise Against,The Sufferer And The Witness,03 Ready To Fall,0.0,0.10244167596100001,0.0878645405173,33.463306427,35.0,-8.49483861032e-09,-7.1026504677699995e-09,0.0348269641399,0.0296915359795,0.00785339716822,7.89513397217,7.944955825810001,0.106103725731,0.0912978053093,0.00556089263409,0.00538213271648,2046.25366211,1930552.25,0.290705561638,4141535.75,10.7787733078,0.0,1.15796256065,434.193115234,8.77631950378,7.6050014495800005,2.31519913673,0.10244167596100001,0.0878645405173,32.2620658875,0.481573134661,0.485402822495,6.8303937912,5.9702835083000005,0.143719792366,0.133638218045,-0.22340597212299998,-0.258343219757,0.161045312881,0.14635774493200002,2.41882133484,2.1512055397,31.9411258698,31.6858615875,237.312347412,0.034438282251400006,0.033256385475400004,1882.08898926,1909.18945312
474,2304,2304,2599.0,Rise Against,The Sufferer And The Witness,05 Under The Knife,0.0,0.10085092485,0.0881188213825,31.07659912110001,33.0,-7.64089858052e-09,-6.37422514771e-09,0.0314900092781,0.0269502960145,0.00660623423755,7.90249300003,7.936700344089999,0.10285193473099999,0.0889389663935,0.0051664412021600005,0.00512766744941,2354.47680664,4320448.0,-0.45108190178900004,4227309.0,10.8477592468,0.0,1.11994683743,434.193115234,9.03649711609,7.848234176639999,1.9453999996200002,0.10085092485,0.0881188213825,31.648094177199997,0.479661971331,0.484392911196,7.57378721237,6.43595266342,0.143765538931,0.13840021193,-0.169536411762,-0.24661655724,0.150062978268,0.138517662883,2.2894141674,1.9491801261900001,36.720878601100004,34.145122528099996,425.458862305,0.0260014049709,0.025324653834099996,1926.68225098,1925.5020752
475,2306,2306,2601.0,Rise Against,The Sufferer And The Witness,04 Bricks,1.0,0.09848812222480001,0.0868509113789,29.6852321625,32.0,-7.561613557529999e-09,-5.5486739647399996e-09,0.030838793143599996,0.0232487879694,0.00647518970072,7.930102348330001,7.9432425499,0.11214133352,0.0978492796421,0.00512785743922,0.00476253544912,2001.05554199,2520135.5,0.132335007191,4366424.0,10.8978252411,1.0,1.43938398361,434.193115234,9.95839214325,8.3109703064,2.3002910614,0.09848812222480001,0.0868509113789,31.528560638400002,0.48189535736999994,0.485171556473,7.29601621628,6.314157485959999,0.130791857839,0.12712171673800002,-0.185351803899,-0.212754622102,0.162229895592,0.147671401501,2.74944543839,2.31576895714,31.5179042816,30.536613464400002,284.950653076,0.0206949412823,0.020266715437200003,1795.39880371,1840.80371094
476,2309,2309,2604.0,Rise Against,The Sufferer And The Witness,10 Behind Closed Doors,1.0,0.09668588638310001,0.08675183355810001,32.4402160645,35.0,-7.03697766724e-09,-5.79311221216e-09,0.029143724590500002,0.024634152650799997,0.00788732152432,7.894150257110001,7.91754150391,0.101400621235,0.08710657805199999,0.0050956234335899995,0.0049023791216300005,2344.75927734,2116386.75,-0.061732240021199994,3917103.0,11.4616241455,1.0,1.17095601559,440.0,8.50342178345,7.1662812233,2.21276712418,0.09668588638310001,0.08675183355810001,32.6569747925,0.48056307435,0.484908074141,7.58293819427,6.59614038467,0.14741723239399998,0.14460271596899998,-0.20920929312699998,-0.272639483213,0.144334375858,0.133423581719,2.11812281609,1.7826095819499999,37.857784271199996,36.8132362366,342.346832275,0.00889978092164,0.008820762857790002,2012.62976074,2046.2520752
477,2310,2310,2605.0,Rise Against,The Sufferer And The Witness,07 Drones,1.0,0.0936818420887,0.0810294449329,33.637172699000004,36.0,-8.04505706498e-09,-6.54010623435e-09,0.033154387027,0.027508677914700002,0.0064447014592599995,7.97815704346,8.00810909271,0.10848447680500001,0.0941875576973,0.00542108668014,0.00518051488325,2175.75488281,2765900.5,0.46134471893299994,4444604.0,10.091931343099999,1.0,1.3305103778799998,434.193115234,8.98853683472,7.896173000339999,2.01368761063,0.0936818420887,0.0810294449329,34.5423088074,0.48296755552299997,0.486492216587,6.78371143341,5.556804656980001,0.12881051003900001,0.123522400856,-0.21601228415999998,-0.327409416437,0.153408005834,0.138692781329,2.6758551597599998,2.39024877548,33.1964111328,32.6578445435,269.278076172,0.0163807552308,0.0161111652851,1888.86096191,1939.5246582000002
478,2311,2311,2606.0,Rise Against,The Sufferer And The Witness,08 The Approaching Curve,1.0,0.0960372239351,0.08890683948989997,29.4234485626,31.0,-7.04318381395e-09,-5.84883341759e-09,0.0288732629269,0.024417759850599997,0.005467991810289999,7.9196414947500005,7.918502330780001,0.0985184460878,0.0866073220968,0.004995423369109999,0.0048807999119199995,2014.59240723,2016884.0,0.0242855791003,4322961.0,10.2822694778,1.0,1.2218776941299998,434.193115234,8.48178386688,7.145575046539999,2.1813685894,0.0960372239351,0.08890683948989997,30.519815444899997,0.47973459959,0.4829606711860001,6.769370555880001,5.717750549319999,0.134601026773,0.129554674029,-0.10868306457999999,-0.15785183012499998,0.151651710272,0.140873461962,2.5762386322,2.22864341736,31.001537323,30.6876773834,194.373931885,0.07713143527510001,0.0711594596505,1737.5847167999998,1762.47705078
479,2313,2313,2608.0,Rise Against,The Sufferer And The Witness,13 Survive,0.0,0.10585757345,0.0913941934705,30.3686313629,33.0,-7.535448709460002e-09,-5.87318416123e-09,0.0308419968933,0.0245776847005,0.00696048699319,7.856758594510001,7.90937042236,0.103112451732,0.0869443416595,0.00509363971651,0.0048967571929099995,2233.87304688,2996454.25,-0.19217035174400002,4094623.5,11.2369375229,0.0,1.14544260502,434.193115234,9.396742820739998,8.02481460571,2.31607627869,0.10585757345,0.0913941934705,30.719606399499998,0.47950926423100004,0.4851854443550001,7.74633932114,6.22587347031,0.14975282549900001,0.135967835784,-0.17874263227,-0.29521426558499997,0.15719677507899998,0.14482975006100002,2.41059064865,2.08825588226,34.2070770264,32.6106376648,421.89556884800004,0.0567522235215,0.0535355247557,1925.04821777,1923.12988281
480,2325,2325,2620.0,Rise Against,The Unraveling,14-Rise Against-Track14,0.0,0.10637395829,0.0932264402509,27.959499359099997,30.0,-6.926793805210001e-09,-4.78773598545e-09,0.0283839832991,0.020488532260099997,0.005408135708419999,7.746489048,7.843395709989999,0.0906253159046,0.0737302601337,0.004833723418409999,0.00447088479996,2085.99975586,2335195.25,-0.324970424175,4031005.75,11.752736091600001,0.0,1.1699154377,434.193115234,8.55822181702,7.624330997469999,2.4281938076,0.10637395829,0.0932264402509,31.1434822083,0.480965554714,0.485940515995,7.6880440712,6.693174362180001,0.140774235129,0.137502864003,-0.149320185184,-0.22515363991300005,0.16899691522100002,0.154737651348,2.5722069740299998,2.14022111893,33.3164558411,33.3916015625,326.87738037099996,0.015477879904200001,0.015237735584400001,1939.55432129,2035.19470215
481,2327,2327,2622.0,Rise Against,The Unraveling,03-Rise Against-Track03,0.0,0.09508724510669997,0.08466527611019999,35.5535049438,36.0,-8.900932435549999e-09,-6.27149265853e-09,0.036153670400400004,0.026386981830000003,0.0060380566865200005,7.90582084656,7.91794109344,0.11922775954000002,0.10355465859200001,0.00554836308584,0.00507379509509,2122.84985352,1707891.75,0.388643205166,3884617.5,10.260766029400001,0.0,1.60035192966,434.193115234,8.89236450195,8.00601482391,2.15909004211,0.09508724510669997,0.08466527611019999,33.1131134033,0.485029995441,0.487871795893,6.312058448790001,5.364706039430001,0.13086390495300002,0.13009123504200001,-0.396431803703,-0.49492171406700003,0.15822942555,0.141266912222,2.71929240227,2.2598118782,33.6742897034,34.2875366211,261.70703125,0.0167435090989,0.0164631977677,2117.4362792999996,2141.33325195
482,2331,2331,2639.0,Yeah Yeah Yeahs - Fever To Tell,0,Yeah Yeah Yeahs - 07 Cold Light,1.0,0.121008098125,0.113539673388,26.4014225006,28.0,-6.5556635675499995e-09,-5.84982862151e-09,0.027195742353799998,0.024781098589300003,0.0057724933140000005,7.66963386536,7.74305915833,0.08991191536189999,0.08677224814889999,0.00480124913156,0.00491697899997,2343.92407227,2403093.75,-0.0274477098137,3823767.75,10.7208271027,1.0,0.9916633367540001,434.193115234,9.970095634460002,9.251977920529999,2.6266956329299997,0.121008098125,0.113539673388,32.9051475525,0.480634689331,0.48691439628600003,9.123649597170001,7.630528926849999,0.163227513433,0.150504782796,-0.652533113956,-0.679278373718,0.176318988204,0.17119070887600002,2.4522116184200002,2.27834868431,36.999111175500005,32.8518447876,508.562805176,0.07542916387319999,0.06973835080860001,1970.25939941,1974.28344727
483,2344,2344,2652.0,Ten Masked Men,0,Ten Masked Men - Blue,1.0,0.131544694304,0.12806266546199999,36.9226112366,37.0,-7.456653960959999e-09,-7.29448812464e-09,0.0318452268839,0.031185805797599997,0.0102148270234,7.9708814621,7.966230869289999,0.120918005705,0.12008862942500001,0.005445769987999999,0.005515902303159999,2597.19458008,1777560.5,-0.07349672168489997,4550840.5,7.55648088455,1.0,1.46742749214,434.193115234,7.6458096504199995,6.80543708801,2.40826773643,0.131544694304,0.12806266546199999,36.8548355103,0.48825916647900003,0.491209000349,7.2805314064,6.8119635582,0.15646071732,0.154640465975,-0.38458228111299997,-0.40624910593,0.127255305648,0.122948773205,1.87279975414,1.68623650074,45.4165687561,41.1873779297,482.18472289999994,0.00799690466374,0.00793384388089,2052.07836914,2060.5065917999996
484,2346,2346,2654.0,Ten Masked Men,0,Ten Masked Men - Livin' La Vida Loca,1.0,0.132706850767,0.126263573766,37.0343093872,39.0,-7.18932868793e-09,-6.9096421917400015e-09,0.0312444921583,0.0301682520658,0.0068497355096,8.07150936127,8.08452987671,0.11541439592800001,0.113880254328,0.0053556477651,0.0054251672700000005,3267.6953125,3673263.5,-0.0345885455608,5345049.5,7.3867764473,1.0,1.26807463169,434.193115234,7.664780139919999,6.910293102260001,2.09313821793,0.132706850767,0.126263573766,43.6680641174,0.48836341500299996,0.491232931614,6.275873661039999,5.685826778409999,0.139068514109,0.136319175363,-0.4060713350770001,-0.48299047350900004,0.126359716058,0.120982296765,2.56588745117,2.31296086311,45.9809188843,39.5821113586,705.5561523439999,0.0174126140773,0.0171113517135,2200.45043945,2186.24462891
485,2347,2347,2655.0,Ten Masked Men,0,Ten Masked Men - Push It,1.0,0.13001124560799998,0.12363242358,37.2488059998,39.0,-6.52550902203e-09,-6.13695316787e-09,0.028741184622,0.027680482715400002,0.010516660288,8.04545211792,8.03175449371,0.114474162459,0.112852439284,0.00508424686268,0.00519666727632,3208.25756836,3676082.5,-0.07176312804219999,4704570.5,6.879349231719999,1.0,1.1338006258,434.193115234,7.70471954346,6.61182928085,2.1413493156400003,0.13001124560799998,0.12363242358,38.381111145,0.49006223678599997,0.49274262785899997,7.119434356689999,6.75554656982,0.156806856394,0.155751243234,-0.480607092381,-0.528840899467,0.11443936079700001,0.106504745781,1.7301408052400002,1.52121388912,54.01968765260001,49.888633728,767.73248291,0.030713640153399998,0.029772898182299997,2279.35498047,2299.49389648
